OTU_97.19778	0	43	5	9	20	10	0	4	27	5	8	18	7	9	0	2	0	0	1	0	2	17	22	1	3	60	1	8	0	6	0	0	4	0	34	2	1	3	25	4	0	0	41	3	2	7	2	3	3	0	0	3	1	6	3	0	2	28	12	0
OTU_97.19813	2	3	3	0	5	7	2	1	21	0	0	6	0	16	0	0	0	1	1	0	0	0	2	1	0	9	0	5	0	0	0	0	1	0	1	1	0	2	1	3	6	0	1	2	2	2	5	0	2	1	0	1	0	1	1	0	0	6	0	0
OTU_97.1982	0	6	0	1	16	5	0	2	18	1	1	5	2	3	0	0	0	0	2	0	1	12	7	0	0	13	3	4	0	6	0	0	0	0	12	0	0	3	17	1	0	0	10	1	4	2	1	0	0	1	0	2	2	3	1	0	0	7	3	0
OTU_97.19918	10	0	0	0	0	2	8	1	1	0	16	0	3	358	70	0	1	8	63	1	20	1	0	7	0	0	0	0	0	1	3	0	4	0	5	0	0	0	0	6	0	0	0	0	0	0	0	14	0	0	12	0	0	0	0	0	0	0	0	0
OTU_97.20	721	187	333	116	23	186	30	76	54	100	70	97	33	265	177	2	40	70	849	425	53	220	252	108	5	108	1	8	21	25	13	21	12	37	55	8	3	349	122	42	43	0	17	52	6	34	34	48	1	4	30	40	0	46	88	8	5	63	0	2
OTU_97.20253	0	0	1	37	12	0	17	0	42	6	2	8	22	38	1	0	0	48	28	52	43	0	2	2	5	6	1	7	1	0	108	1	14	4	3	0	0	0	6	3	3	0	1	2	1	2	6	8	6	0	74	1	6	2	1	0	0	3	7	0
OTU_97.20271	13	0	0	0	0	1	2	1	6	0	0	2	0	17	0	0	0	0	2	2	1	0	1	11	1	2	0	3	3	3	12	1	0	1	0	1	0	2	1	1	3	0	0	0	0	1	1	1	0	0	2	0	0	3	0	0	0	4	0	0
OTU_97.2109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	1	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_97.2113	12	6	12	3	8	6	4	2	2	3	8	3	1	10	7	0	2	18	27	17	8	24	17	0	8	5	0	1	10	2	0	0	0	2	0	0	0	9	4	1	6	0	1	0	1	3	6	5	0	0	2	0	0	7	1	0	0	4	0	0
OTU_97.21154	2	21	4	1	6	1	0	0	3	2	7	1	0	18	0	1	0	6	28	1	1	9	12	7	0	12	0	3	0	5	0	10	0	1	6	8	0	3	6	3	0	0	14	7	1	2	3	2	0	1	0	4	0	0	5	0	2	6	0	0
OTU_97.21206	0	0	0	12	4	0	3	0	24	1	0	0	8	6	0	0	1	12	4	19	26	3	0	0	2	0	1	2	5	1	32	0	2	0	0	0	0	0	0	0	2	0	1	0	1	2	0	0	0	0	26	0	1	1	0	0	0	0	2	0
OTU_97.213	31	12	23	3	12	27	10	4	6	16	10	4	1	11	9	2	6	21	36	20	11	51	34	4	12	5	1	4	2	16	15	12	7	20	1	2	2	62	21	17	10	2	4	11	5	17	5	7	1	2	8	6	0	7	26	2	1	1	0	2
OTU_97.2131	0	3	0	0	0	1	0	0	0	1	2	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	15	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_97.21390	2	2	0	0	3	3	0	1	10	0	1	7	0	0	0	0	0	0	0	3	0	0	2	0	0	0	1	28	0	1	0	0	3	1	0	2	0	2	2	8	3	0	2	7	1	0	2	0	1	0	0	1	1	2	5	0	0	0	0	0
OTU_97.21560	49	0	2	19	0	1	0	1	4	1	1	4	9	5	1	0	2	2	10	1	21	3	6	2	0	0	0	1	3	2	0	0	2	3	6	0	0	0	0	1	10	0	0	1	0	0	7	2	0	0	10	0	0	8	1	0	0	3	0	0
OTU_97.21635	0	2	0	0	4	4	0	1	1	0	0	5	0	41	0	0	0	0	0	0	0	10	3	0	0	5	0	0	0	0	0	0	0	4	0	1	48	2	3	1	0	0	1	0	6	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0
OTU_97.22119	29	0	2	11	0	1	7	1	2	0	8	2	11	1	5	0	7	30	29	1	34	3	2	20	0	2	0	1	4	5	0	0	0	6	1	3	0	0	0	3	10	0	0	3	0	0	5	7	0	7	1	4	3	2	1	10	8	14	9	5
OTU_97.2213	24	0	9	3	0	4	0	1	0	2	2	5	0	1	2	0	0	5	17	3	2	0	1	2	0	2	0	0	1	0	0	0	1	4	5	0	0	2	1	0	0	0	3	0	0	0	1	1	0	0	1	0	0	1	1	0	1	5	1	0
OTU_97.22563	30	1	1	1	1	3	6	1	2	1	3	3	0	8	0	0	0	5	6	16	3	9	2	13	1	3	2	2	3	3	3	0	0	0	0	0	0	6	2	1	4	0	4	1	0	2	0	1	0	0	0	2	0	2	0	0	0	11	0	0
OTU_97.2269	57	1	41	1	0	13	2	3	3	7	31	0	3	28	12	0	4	2	45	16	15	21	2	8	1	0	0	0	4	5	0	0	1	15	1	0	0	27	4	1	0	0	1	5	0	2	5	31	0	0	2	5	0	2	0	0	0	1	0	0
OTU_97.22702	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_97.23154	17	4	16	6	0	0	1	1	0	2	2	0	0	5	0	0	0	11	29	2	2	0	0	2	2	1	0	0	0	0	0	0	1	15	1	0	0	10	3	0	0	0	0	0	0	1	0	3	0	0	2	1	0	3	0	0	0	1	0	0
OTU_97.23182	0	1	0	1	0	0	0	18	0	5	0	2	2	53	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	24	0	0	0	0	0	0	1	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0
OTU_97.23317	15	34	47	13	4	21	0	4	9	12	5	14	4	91	0	3	0	2	19	12	7	14	23	9	0	12	0	1	4	0	2	3	0	4	15	1	0	54	30	1	1	0	1	36	3	2	8	14	0	2	3	7	1	2	7	0	1	29	0	1
OTU_97.234	1	0	0	0	3	3	0	3	11	0	0	0	6	1	0	0	1	0	0	8	6	5	1	0	0	36	0	0	0	0	0	0	10	0	0	1	0	1	2	0	0	0	2	1	0	0	0	4	0	0	0	0	0	0	1	0	0	5	0	0
OTU_97.23549	9	0	0	2	0	1	2	0	7	2	0	1	0	3	0	0	1	2	29	36	3	1	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0
OTU_97.23576	50	0	6	24	0	2	43	4	45	1	0	2	1	5	2	0	2	2	13	57	28	1	2	2	11	17	0	6	0	0	3	0	5	0	0	0	0	4	1	1	7	0	0	0	0	0	0	4	0	0	11	0	0	0	0	0	0	0	0	0
OTU_97.236	0	1	1	57	0	0	8	2	41	0	2	6	105	11	0	0	2	1	9	27	38	2	1	0	0	1	1	10	0	0	160	1	44	1	35	0	0	2	0	0	2	0	0	2	0	4	2	69	0	0	6	2	1	3	0	0	3	10	0	0
OTU_97.23603	13	0	14	0	0	1	0	2	0	0	2	1	0	2	1	0	9	0	10	5	1	4	0	2	0	3	0	0	0	0	0	0	0	14	0	0	0	29	4	0	0	0	1	3	0	0	2	1	0	0	0	1	0	1	1	0	0	0	0	0
OTU_97.23667	101	1	7	14	5	60	1	37	5	7	7	72	152	8	132	0	25	35	36	10	10	5	16	31	5	0	0	15	25	43	0	0	5	14	8	0	0	80	4	6	54	0	5	4	0	1	25	47	0	1	34	10	1	19	4	6	2	70	0	0
OTU_97.237	0	8	0	0	10	5	2	0	25	2	0	9	0	3	0	3	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	8	0	0	1	4	3	3	1	0	1	2	0	0	0	0	7	0	0	6	0	0
OTU_97.23953	0	3	0	1	0	4	0	0	1	3	0	2	0	5	0	13	0	1	0	0	2	18	4	1	2	4	1	0	0	0	0	2	0	4	3	0	12	0	0	0	0	0	0	3	1	0	0	8	3	1	0	0	0	3	1	0	1	26	0	0
OTU_97.24009	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_97.24803	9	0	0	2	1	0	9	0	16	0	0	0	1	1	0	0	3	0	0	4	6	0	0	0	9	1	3	9	0	1	4	0	21	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
OTU_97.24923	0	0	2	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	1	0	22	0	0	0	0	0	0	0	0	0	0	38	0	0
OTU_97.25065	94	4	11	41	1	0	0	0	23	1	1	0	1	22	1	0	0	6	39	54	7	9	2	2	0	2	0	0	0	0	4	0	2	1	3	0	0	15	0	0	0	0	1	0	3	1	4	10	1	0	4	0	0	2	0	0	0	8	0	0
OTU_97.25217	23	0	3	4	3	0	0	0	0	3	1	8	6	3	13	0	1	5	4	1	2	0	5	0	2	0	0	4	1	16	1	0	5	4	2	0	0	14	0	2	2	0	0	0	1	0	1	2	0	1	4	0	0	2	1	1	0	3	0	0
OTU_97.25486	6	10	10	2	0	4	0	0	1	5	6	1	0	3	0	0	0	2	11	2	6	15	7	6	0	3	0	0	0	0	0	0	0	4	2	0	0	6	4	0	0	0	0	25	1	1	1	0	0	0	0	5	0	0	7	0	1	7	0	0
OTU_97.25524	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	91	0	0	26	0	0	14	0	0
