bm_700098550	bm_700105215	bm_700107881	bm_700111304	bm_700033225	bm_700101232	bm_700038348	bm_700021685	bm_700105839	bm_700024343	bm_700103610	bm_700106935	bm_700113555	bm_700014977	bm_700024502	bm_700024400	bm_700024745	bm_700014787	bm_700114172	bm_700038535	bm_700106343	bm_700105158	bm_700110595	bm_700102856	bm_700107938	bm_700114223	bm_700023545	bm_700098275	bm_700101084	bm_700096275	td_700111302	td_700021683	td_700037690	td_700111162	td_700023227	td_700110760	td_700113058	td_700106987	td_700095359	td_700111991	td_700038533	td_700114709	td_700102911	td_700106554	td_700107936	td_700099294	td_700097694	td_700114434	td_700024790	td_700099809	td_700107381	td_700014785	td_700024089	td_700105156	td_700038959	td_700095219	td_700023439	td_700105623	td_700024500	td_700038744
bm_700103610	0.475880603254401	0.104421254862492	0.416435494633778	0.279414156863701	0.473270241392734	0.345427966000237	0.508415148737152	0.352271423114355	0.237309161226534	0.29688269924804	0	0.255192062866726	0.217529175126152	0.431008766304557	0.284311104039638	0.355117328336354	0.157004638784838	0.360736054238249	0.255531669867873	0.469197013587322	0.0804185349858438	0.616427617459791	0.265859208404014	0.414053111097285	0.431661224397654	0.136789117058788	0.221352814552668	0.46090604179852	0.463997492942574	0.359899801806121	0.41646566676546	0.405732132730106	0.639902314606975	0.467103967754353	0.463912672893947	0.480207928994967	0.637606164771541	0.448640458523663	0.66107033678413	0.522928183034101	0.593734282659477	0.504226025800242	0.590840962982876	0.719361449468471	0.416930599640399	0.485532080741553	0.550412863296257	0.681442544793247	0.555705241267635	0.424372541595667	0.434540862368509	0.54490974303388	0.552510241781685	0.67991937504013	0.661817638693346	0.574596948738157	0.608875896634484	0.651083681908469	0.5470254396537	0.544938966447668
bm_700106935	0.416989664104407	0.212318003581673	0.474177388391534	0.303027539431391	0.348670970098254	0.151281472906974	0.583952806273004	0.172299157124213	0.233767967765095	0.542714435630032	0.255192062866726	0	0.430918922049748	0.408971421975401	0.52603826994562	0.620273549344067	0.384196037191036	0.427488470853484	0.30661221752821	0.671757024893688	0.242134362961469	0.709375744770312	0.140874565147389	0.337480973577422	0.36176587394651	0.207938528819699	0.123401981631671	0.406244117438397	0.32663851247437	0.275000058659341	0.552804952388765	0.541155257230939	0.795404682661622	0.641268515507687	0.61420668402468	0.575870218683848	0.748994999649328	0.658599529999582	0.699541837882208	0.729819323426843	0.762065339822359	0.632513322046388	0.745475713160695	0.826856978003154	0.565181615460263	0.598185711153522	0.729570652093849	0.737280046939743	0.707176379879892	0.610400300178285	0.466519092668807	0.691661014621642	0.760878755069036	0.762921481879181	0.73322262766237	0.733099511661476	0.75453917862564	0.817188905034178	0.710534841041188	0.689514252878914
bm_700113555	0.396419526085356	0.25762096181847	0.339244341967919	0.23864117484751	0.420645239254956	0.498110363266815	0.453348497932131	0.50241553722729	0.273351681433562	0.246584199709141	0.217529175126152	0.430918922049748	0	0.358452219513923	0.237077204225938	0.235107798519792	0.159019553475457	0.255122474273879	0.225371652463391	0.41159906374716	0.238408524765767	0.551901176625251	0.414639877867112	0.342346911641053	0.350343970179927	0.267720904522493	0.383476204353907	0.39809965565626	0.396896982324621	0.300729014236292	0.373916309169799	0.339303922839109	0.649791916594689	0.421206350560893	0.417534884892626	0.596880362682144	0.628575551397192	0.439525054997589	0.653888645292326	0.486117112090609	0.603575709414188	0.445067469650026	0.601245289221234	0.720802769362011	0.349357107263818	0.449245222600346	0.553910565461047	0.667567010549668	0.552791206010437	0.399373487359961	0.374501943208736	0.477594848534746	0.539094438029465	0.674339210353869	0.654459637909772	0.544481503202475	0.618273254447329	0.654172845268838	0.555287638057598	0.548972473830061
bm_700014977	0.108593648451407	0.384514758037737	0.167685986380676	0.218700744521971	0.226550486706519	0.491491657575458	0.305515429465059	0.507940683769738	0.259264768426743	0.352079889817309	0.431008766304557	0.408971421975401	0.358452219513923	0	0.354558919577797	0.437464775899593	0.369406193055047	0.213667001298604	0.246392342734705	0.471328024369698	0.453045984091791	0.522869611975523	0.394698528246517	0.182284777465064	0.15743637216635	0.339154388933495	0.331613260688649	0.107204363354287	0.240107571155929	0.264099458633279	0.281472410792806	0.278305151429884	0.681541903073735	0.4201555001464	0.360825538955502	0.693368143914568	0.604328084996155	0.509658242696198	0.530049932980613	0.527179894774399	0.628358273657639	0.377061255830045	0.571448280998762	0.708136113501291	0.310321931118147	0.364913927242229	0.561328833605398	0.511389989405986	0.580197156692475	0.369763438528047	0.207297535260748	0.451829176662917	0.612486428513905	0.604987536014064	0.558999269065819	0.541816696512668	0.601058525908074	0.655379959650861	0.554931705488246	0.524519225990911
bm_700024502	0.39462863440432	0.346981506409048	0.334982850531032	0.329408980584484	0.391768839268805	0.585066331865838	0.375754358255751	0.58854152206482	0.367379274788902	0.175544012250966	0.284311104039638	0.52603826994562	0.237077204225938	0.354558919577797	0	0.248785180388393	0.249462522763079	0.252393360307277	0.322981440679479	0.234606233865621	0.322668587008691	0.400747864064119	0.509928920505784	0.392810839963992	0.364155807985935	0.348271675932567	0.482943579917591	0.390446806168568	0.426211545867428	0.389533919347747	0.285672239755468	0.281953546961927	0.532366250268848	0.316885826600332	0.339845430542696	0.594430000666933	0.48324300815695	0.309520208839127	0.506273532316883	0.352036711899219	0.501427460004868	0.374116443804323	0.452556378953177	0.574638655018449	0.252128557875242	0.348114118796837	0.403713939142705	0.555125125107228	0.464926352368419	0.280699365957138	0.303960071042608	0.380741905179007	0.420499447890753	0.526573878825382	0.514485789623386	0.415492229258557	0.485693195742673	0.459720636274282	0.429055175617873	0.402059169668078
bm_700024400	0.447597382098849	0.434065055609423	0.365826591891936	0.442237585136019	0.507024968444879	0.674703415720394	0.39614889093862	0.668573796197864	0.479235950603001	0.198155781152999	0.355117328336354	0.620273549344067	0.235107798519792	0.437464775899593	0.248785180388393	0	0.302544607239125	0.371736217987769	0.439509233024299	0.313385184288458	0.362232414872872	0.4547087647476	0.604437790828561	0.517775223271603	0.477027636070929	0.454257580030686	0.580410103980981	0.487689501069302	0.54429337582631	0.493053172770438	0.352395775261028	0.328155681294421	0.508154438358394	0.358937025936951	0.345037776689868	0.628785387995612	0.554477463204556	0.343398194144421	0.60650512062473	0.370169920053648	0.454473726841695	0.365010455129986	0.493708062785098	0.646040648244702	0.253440574354332	0.389469651383417	0.428039794800854	0.607506773021627	0.402952946279945	0.315469701737026	0.422364555238718	0.37198638487642	0.346833217649972	0.598344271992736	0.586068858075554	0.473727130407814	0.502399935388395	0.537350360897396	0.405771464814593	0.439117612794393
bm_700024745	0.415143162261555	0.22572185486702	0.34383056982091	0.210620366493077	0.407013479744871	0.457998914496663	0.458096147023631	0.467929915282572	0.211818524632859	0.247204071414817	0.157004638784838	0.384196037191036	0.159019553475457	0.369406193055047	0.249462522763079	0.302544607239125	0	0.307940785336273	0.196585450565265	0.430837599949715	0.188964474611241	0.565912874709941	0.37925242353723	0.351609743209692	0.363574097059954	0.229291766294045	0.338612432427927	0.395321064957682	0.402805977078719	0.299394541003483	0.374148088528637	0.32764014331704	0.584531812506407	0.429594050916779	0.394394604949783	0.514698322082806	0.593525340532441	0.390393591681182	0.637705564556728	0.4822661542148	0.541439784892249	0.452726530999097	0.55939425280572	0.666871257250082	0.368607964116796	0.448370207082361	0.525234623282088	0.65637688923023	0.496599195333414	0.38042685229511	0.381345369509543	0.495972862253028	0.487234987392727	0.640293269340185	0.616001434494233	0.545968663609193	0.567474733091796	0.62697656115093	0.506092773374237	0.499738196106633
bm_700014787	0.260474650424234	0.336966929535586	0.231849623984154	0.220129768125236	0.306847041049286	0.513611889329031	0.305416775319337	0.516243097795449	0.241604008116453	0.290473526875501	0.360736054238249	0.427488470853484	0.255122474273879	0.213667001298604	0.252393360307277	0.371736217987769	0.307940785336273	0	0.204162110752172	0.395121954507085	0.373231341165065	0.460076731997464	0.413955519151894	0.241796151753634	0.214592033735011	0.293786070286014	0.36815129559046	0.269753116757058	0.28928979574506	0.271825723392775	0.276039655441099	0.260936018313584	0.666865009923898	0.389290587626784	0.329443079097861	0.657233387673028	0.606508581749242	0.455786701043438	0.579891720959582	0.433741316948447	0.586913035834087	0.313802022992845	0.551339387424046	0.696792110416269	0.233680889320257	0.375236547913448	0.525499913504838	0.563216967108643	0.562925187707322	0.306551977248433	0.207538880970785	0.344050053069644	0.523074688531575	0.60937964622435	0.574707579738657	0.511806523205176	0.596955187414861	0.624332147693842	0.521452217504133	0.518804222683898
bm_700114172	0.27324568585142	0.210854967266726	0.250789189400555	0.0862562031049706	0.329522884646909	0.397037767627062	0.376898537613223	0.412224774009274	0.113262369673413	0.362897776008129	0.255531669867873	0.30661221752821	0.225371652463391	0.246392342734705	0.322981440679479	0.439509233024299	0.196585450565265	0.204162110752172	0	0.466136208974889	0.286585217498914	0.500431386276114	0.299234669776032	0.222002344597207	0.246562609655299	0.169778832691251	0.231528752747662	0.259664910227971	0.28912239142616	0.177259314237639	0.347417307860351	0.302038668652281	0.713463533811345	0.427043844066941	0.436074372658066	0.597261828849064	0.656051325285371	0.513410154105566	0.600477606959713	0.567330009722434	0.66393984358122	0.399547080043709	0.633614174579928	0.741902568081908	0.338094318497118	0.416561005535431	0.583443498317873	0.60938620609149	0.600867685321672	0.419811737125995	0.281243961558857	0.502597667941957	0.625777028834002	0.662055811819564	0.624338657435572	0.552584365971304	0.651785708304937	0.709690279010249	0.600384977066769	0.579004857457948
bm_700038535	0.485372501183941	0.479949152569868	0.396168640355224	0.473773888322584	0.547961367145929	0.726896058828166	0.318161824183883	0.71870375522056	0.516819578001653	0.335381992381287	0.469197013587322	0.671757024893688	0.41159906374716	0.471328024369698	0.234606233865621	0.313385184288458	0.430837599949715	0.395121954507085	0.466136208974889	0	0.506261794515723	0.201313662926705	0.653310719264118	0.563915221785238	0.530238621982383	0.486930535665302	0.635599389349447	0.537210629313111	0.590654297652001	0.529146821226954	0.353803610750061	0.326310905707558	0.510814386774533	0.30906473799761	0.334588038578716	0.726387427006484	0.451170129931059	0.424784451808194	0.498310285435811	0.259752475730306	0.508740399985004	0.246141721029384	0.408114290335011	0.509436205058924	0.24293131216875	0.395067550803452	0.351544181119127	0.483839823805513	0.528080220075609	0.323801754758389	0.448164628592076	0.225628007925909	0.348549132437118	0.456597762203435	0.44615303480295	0.325864162706536	0.449882926755977	0.376914676597572	0.475011310263519	0.446368027416477
