bm_700098550	bm_700105215	bm_700107881	bm_700111304	bm_700033225	bm_700101232	bm_700038348	bm_700021685	bm_700105839	bm_700024343	bm_700103610	bm_700106935	bm_700113555	bm_700014977	bm_700024502	bm_700024400	bm_700024745	bm_700014787	bm_700114172	bm_700038535	bm_700106343	bm_700105158	bm_700110595	bm_700102856	bm_700107938	bm_700114223	bm_700023545	bm_700098275	bm_700101084	bm_700096275	td_700111302	td_700021683	td_700037690	td_700111162	td_700023227	td_700110760	td_700113058	td_700106987	td_700095359	td_700111991	td_700038533	td_700114709	td_700102911	td_700106554	td_700107936	td_700099294	td_700097694	td_700114434	td_700024790	td_700099809	td_700107381	td_700014785	td_700024089	td_700105156	td_700038959	td_700095219	td_700023439	td_700105623	td_700024500	td_700038744
td_700099294	-0.39370030199969	-0.383629744442573	-0.353321450591376	-0.378826200129275	-0.486945965766286	-0.632190389259576	-0.17084637797988	-0.63738646058526	-0.429604045011655	-0.236948786881662	-0.36760128392818	-0.535444187064148	-0.433157742428223	-0.378198982183661	-0.334864602929034	-0.331459658522986	-0.388228458039435	-0.390025075778324	-0.395741006102007	-0.338192822949185	-0.446717794959654	-0.360988439163138	-0.588187853713378	-0.439162335209249	-0.482210852486369	-0.463454106777738	-0.534929749270731	-0.424948838977374	-0.524195237410589	-0.475718433307585	-0.170277358405148	-0.241465692829513	-0.325584731022845	-0.0918338567413896	-0.3085424091448	-0.350113246930826	-0.240071550606236	-0.159948490148225	-0.195748502161349	-0.328627100788453	-0.268868996535561	-0.277414910870959	-0.163757623212199	-0.317961301822736	-0.320261957877867	0	-0.110161632060136	-0.127859174886505	-0.274258202178103	-0.179456774308245	-0.279004962541364	-0.338310629169825	-0.35024432494759	-0.214552999755967	-0.19049261792178	-0.0690678032953666	-0.252831445517538	-0.246727576316441	-0.225766741140634	-0.1980294931248
td_700097694	-0.416448937829803	-0.424196205792328	-0.367713912695945	-0.421694229024967	-0.483361348832981	-0.656969553201096	-0.201601308378219	-0.660769362906687	-0.432070928359402	-0.266849258891487	-0.380985136663702	-0.567294204640611	-0.45571160216884	-0.375223037178391	-0.320580131198221	-0.317277891039046	-0.421273986853109	-0.381999931325871	-0.429131542484764	-0.321096833628161	-0.460609188597472	-0.36294444028888	-0.615471409723878	-0.460880493318914	-0.476029549029731	-0.47194749394872	-0.537757737241598	-0.450586725603939	-0.545687952645209	-0.508129456102099	-0.174043602837609	-0.291417635914032	-0.270193190483269	-0.130316658723495	-0.300211418908834	-0.355359999265055	-0.200024320872185	-0.128292111100143	-0.190692516488317	-0.280800671647474	-0.235004270363049	-0.26692287080418	-0.121679572461679	-0.284883990130538	-0.298202454847873	-0.110161632060136	0	-0.154697330024467	-0.269201664282216	-0.18447182493673	-0.287677110916458	-0.30137822461754	-0.327442555210545	-0.180414190869062	-0.163460709235014	-0.0728316171803234	-0.189445464515121	-0.199733658768051	-0.166422771277504	-0.150639052892561
td_700114434	-0.382003078426586	-0.430289866983182	-0.375712685441865	-0.415823289657346	-0.44509770415818	-0.595657730312757	-0.183150722560835	-0.606287868873959	-0.43486425053602	-0.265220077693381	-0.388700871838984	-0.509088437617637	-0.457499657403727	-0.3575523707018	-0.355386250029538	-0.353708237042743	-0.407698028501695	-0.409049652223184	-0.431535313221783	-0.361334577115701	-0.463399508698105	-0.401002457896637	-0.570483692158407	-0.388124375436396	-0.428144214180298	-0.49753011225839	-0.490059550674111	-0.370559450885093	-0.46593568914969	-0.473902190206939	-0.177127149213577	-0.261893625593973	-0.319847643402143	-0.134673317405113	-0.323937648738918	-0.334321949983451	-0.245864907053197	-0.235669063499511	-0.201037046980109	-0.338080919951697	-0.283158633699982	-0.30412991010376	-0.16648758779997	-0.318231644223737	-0.341800270629392	-0.127859174886505	-0.154697330024467	0	-0.336742445012775	-0.201133057044342	-0.267352192441149	-0.361677050215105	-0.388590413923251	-0.211926386303147	-0.154056339150433	-0.136470645669009	-0.246483639092784	-0.272823842823248	-0.241455183602697	-0.195131511011874
td_700024790	-0.513566511152998	-0.540073709265484	-0.425076672423059	-0.522030586834176	-0.584054567174209	-0.724168252549753	-0.315654943563197	-0.726797157070195	-0.534540219796376	-0.411563287583527	-0.521062550477843	-0.64000720177594	-0.580928607806834	-0.507360266563224	-0.479914553040006	-0.465347733474348	-0.492978329502669	-0.521693024749677	-0.552457387715076	-0.482402494674883	-0.583404503436554	-0.435943489513381	-0.685962732825958	-0.545917555068425	-0.529836102064097	-0.607127453034275	-0.631429087883355	-0.549051564758797	-0.629765526416665	-0.589222067818172	-0.337058240558495	-0.38118676092567	-0.135127716315152	-0.311314064827702	-0.284877915747575	-0.210794846323237	-0.298712642410462	-0.244972481005428	-0.374418147828952	-0.357060839115323	-0.215686243055944	-0.356822699618596	-0.251251052986325	-0.189463578339775	-0.405959622106503	-0.274258202178103	-0.269201664282216	-0.336742445012775	0	-0.319218988295819	-0.390918981905621	-0.406302582099573	-0.258103180296613	-0.257100159448123	-0.296749189484128	-0.269735956128446	-0.219083872946829	-0.209206403328806	-0.178055404623717	-0.221966511707007
td_700099809	-0.378675764156528	-0.36090547383824	-0.307144708207439	-0.366729922430834	-0.454160620147638	-0.630492878656111	-0.17972034042086	-0.637794865327953	-0.338866441225841	-0.223242785713142	-0.307200008698985	-0.527165187612882	-0.383141276835342	-0.34331199911554	-0.301848211863833	-0.256764594303655	-0.320018497954228	-0.288984102347585	-0.372866966391874	-0.304295913394258	-0.352207912900629	-0.334243971219476	-0.585684880643142	-0.418240252541056	-0.425615237778152	-0.396667711914334	-0.502056567827035	-0.409967431941202	-0.502511416811749	-0.463973440491591	-0.113672063776737	-0.184809202201082	-0.376781601462066	-0.168087771192097	-0.179564358313422	-0.353843320158822	-0.318987671069566	-0.190006919001956	-0.338329191254148	-0.241109814891716	-0.279382081335049	-0.178862651634424	-0.190337193038983	-0.376836480697781	-0.236079093153763	-0.179456774308245	-0.18447182493673	-0.201133057044342	-0.319218988295819	0	-0.216493198432887	-0.254028395936476	-0.259420160243031	-0.27888507922774	-0.270519287719319	-0.179192745731083	-0.307616685216726	-0.247234330801532	-0.246536540077249	-0.256787628155641
td_700107381	-0.277735275987977	-0.31354650210254	-0.24409953457827	-0.32086898268496	-0.439690487746388	-0.560959605215554	-0.216672519287965	-0.55927237337298	-0.301258285857914	-0.238216630527951	-0.297352756405273	-0.438750500109991	-0.345141593889843	-0.30116587402588	-0.301212348797161	-0.242948367869273	-0.313362074981335	-0.272762505573315	-0.318638892283813	-0.289700592768219	-0.362954591965127	-0.270744410858856	-0.495917407543892	-0.312941733416694	-0.302133416206209	-0.392240368793641	-0.429050542419275	-0.315517506347046	-0.440787798716849	-0.385968952120011	-0.209821977068977	-0.217567378359375	-0.438498968275094	-0.265523108854725	-0.206170282194249	-0.42618505879789	-0.413243250392806	-0.334235865081389	-0.437339501359964	-0.246880556411687	-0.401661603826202	-0.194500239348603	-0.312928154162634	-0.447131582240946	-0.198887591567708	-0.279004962541364	-0.287677110916458	-0.267352192441149	-0.390918981905621	-0.216493198432887	0	-0.258317652293912	-0.336501466958456	-0.344932465499394	-0.341063958179311	-0.293008680382303	-0.382959564030126	-0.331866307883929	-0.35976839429882	-0.340903651771331
td_700014785	-0.34294397560748	-0.379021307291602	-0.261336032583306	-0.367585235937026	-0.440697925565676	-0.601487361498895	-0.282715627174404	-0.60971759585211	-0.366589437787094	-0.283825303828007	-0.352857097980053	-0.524378637097321	-0.358248146867336	-0.318565282648254	-0.260251603249592	-0.214422082068006	-0.357457652170433	-0.210940621397666	-0.354336186162513	-0.226883021170595	-0.352998926670842	-0.194472459589168	-0.545244858230874	-0.402280128549698	-0.351139445110811	-0.377180096741663	-0.491046104996376	-0.401991084443823	-0.499210601446385	-0.432124929609819	-0.290385589786146	-0.294197129096046	-0.428560867775499	-0.334049210004163	-0.207375285276109	-0.505163422000306	-0.424682199721632	-0.304743779415129	-0.461484001128227	-0.144449105058714	-0.358877473740542	-0.168817568994034	-0.322400210576539	-0.437256947561048	-0.158258634042844	-0.338310629169825	-0.30137822461754	-0.361677050215105	-0.406302582099573	-0.254028395936476	-0.258317652293912	0	-0.204694205643392	-0.360845429416292	-0.391936637613496	-0.3136796743519	-0.394126302953763	-0.255902373875937	-0.338667666015869	-0.354335353783584
td_700024089	-0.449250988553969	-0.476769456286261	-0.332623711404357	-0.471427016914272	-0.512030015106322	-0.685888206855492	-0.301374398463086	-0.692224939188677	-0.45446307334649	-0.369748374014343	-0.441366218230355	-0.598012926486563	-0.493108782007902	-0.43360233704093	-0.365397485427377	-0.348429619969701	-0.423803317611601	-0.372751660946446	-0.484807257877248	-0.334697051628694	-0.473140233992579	-0.297961173416469	-0.644176641090354	-0.490185103618361	-0.439378329418791	-0.50127655457691	-0.575744170366476	-0.497064949828001	-0.570375071326178	-0.53405266840972	-0.313128165973573	-0.320146178239208	-0.282016096795128	-0.357538125395271	-0.175285393607855	-0.367887508038506	-0.373593874127974	-0.252733711993658	-0.461869006070392	-0.178053708989749	-0.246034068647384	-0.218435729689414	-0.298901067387761	-0.325218488407491	-0.237177713640696	-0.35024432494759	-0.327442555210545	-0.388590413923251	-0.258103180296613	-0.259420160243031	-0.336501466958456	-0.204694205643392	0	-0.31016339021012	-0.364842183427999	-0.332872074144487	-0.342846056022366	-0.203703351954099	-0.260151409488805	-0.303303044659355
td_700105156	-0.501935964391484	-0.530387147624687	-0.421859643025943	-0.52741448818065	-0.556078643554441	-0.690638289217982	-0.287231792026201	-0.702446920750566	-0.520145185092203	-0.375440277507588	-0.514457490227487	-0.615471513245615	-0.576542615253662	-0.489573292611244	-0.421006773927729	-0.455726961177242	-0.486504829989297	-0.503703490574634	-0.550946447244666	-0.426255722674497	-0.575944433390294	-0.375244249482257	-0.669783250178762	-0.502754416291428	-0.475636385819556	-0.603028683620799	-0.59663562134879	-0.507270326931774	-0.575926380411187	-0.583209741125815	-0.296570155609453	-0.341000429456571	-0.200081593886966	-0.25776502888642	-0.312996087090022	-0.300688679999562	-0.12085293625516	-0.166491947979368	-0.177106902436482	-0.365906785294449	-0.236986288270341	-0.326454920360781	-0.152593059617692	-0.167215275635759	-0.375797990394537	-0.214552999755967	-0.180414190869062	-0.211926386303147	-0.257100159448123	-0.27888507922774	-0.344932465499394	-0.360845429416292	-0.31016339021012	0	-0.132867000572504	-0.193688766979715	-0.149538488784848	-0.19327777696161	-0.172217280953037	-0.133095085347797
td_700038959	-0.487612150497398	-0.524666711440828	-0.455022829832324	-0.502713550093344	-0.548229249370535	-0.69121435829205	-0.278127199376625	-0.698780181921385	-0.508476540381559	-0.356269186405961	-0.492021234515465	-0.600366113614501	-0.562897964911418	-0.471983539313903	-0.408623331053421	-0.441667505024146	-0.461957929105717	-0.49313165080095	-0.533286665752898	-0.415661179699426	-0.551867330622139	-0.422725180832535	-0.66943661471722	-0.482970452880626	-0.519983777345571	-0.596704864644098	-0.595479811195366	-0.487699158112491	-0.561928542842374	-0.575821106304664	-0.263262683533334	-0.306479081160575	-0.221737417589609	-0.217805545643634	-0.340397126718428	-0.324208734086967	-0.119009818490061	-0.159408772955853	-0.1580905843065	-0.379281379407033	-0.257491469794272	-0.331114959121108	-0.168104093148596	-0.20108472299827	-0.388848307432085	-0.19049261792178	-0.163460709235014	-0.154056339150433	-0.296749189484128	-0.270519287719319	-0.341063958179311	-0.391936637613496	-0.364842183427999	-0.132867000572504	0	-0.175645614786655	-0.181350698136312	-0.232392116566771	-0.206452915898309	-0.143171631913934
td_700095219	-0.400310868001385	-0.383090381641878	-0.361720666896104	-0.401169852755003	-0.480011367715022	-0.643903398402191	-0.176851053774659	-0.65012594040696	-0.426468375957701	-0.230187076532703	-0.361861400679935	-0.558874237542894	-0.412630153354464	-0.376191461915575	-0.304538519888299	-0.317382881262483	-0.389040379887621	-0.379437008978415	-0.386858993734149	-0.307256332909325	-0.442676014394308	-0.353814811947084	-0.598747248108996	-0.45176079275263	-0.483035809060126	-0.447322183688594	-0.532011191142505	-0.433213925109647	-0.524104933737123	-0.487741028514893	-0.163156118211356	-0.24819125517642	-0.299719374271258	-0.0875233671630282	-0.308852029472212	-0.370332283384656	-0.229318232753518	-0.137544523738003	-0.184410745417658	-0.296970503976899	-0.262292228431625	-0.267331177962932	-0.141168217134599	-0.303638144484085	-0.300360822155108	-0.0690678032953666	-0.0728316171803234	-0.136470645669009	-0.269735956128446	-0.179192745731083	-0.293008680382303	-0.3136796743519	-0.332872074144487	-0.193688766979715	-0.175645614786655	0	-0.223289190912131	-0.217561625673379	-0.197959323560352	-0.165886886978662
td_700023439	-0.546353651772259	-0.587654811034175	-0.462735946528288	-0.574266521411955	-0.58585080629381	-0.745484647117169	-0.321907004355645	-0.75077580993389	-0.563566372771013	-0.419721213768596	-0.544234416493291	-0.669315193327675	-0.611423351664796	-0.522684761868419	-0.467967977087149	-0.481357614776183	-0.530743239827978	-0.54143171674152	-0.592095817183866	-0.473253035981342	-0.603590275376377	-0.448534104719167	-0.723342686804965	-0.544857176964862	-0.530073940836504	-0.643095433975502	-0.641091753121152	-0.556521749988524	-0.602573758856732	-0.634872471997535	-0.32666145081289	-0.407662346099924	-0.173216837465292	-0.292887419366273	-0.329414843075168	-0.238358239496854	-0.162462769435527	-0.217499931961694	-0.218881804825113	-0.369027470513708	-0.204073866795136	-0.370566996121449	-0.154576680834265	-0.177207285215217	-0.402886053481092	-0.252831445517538	-0.189445464515121	-0.246483639092784	-0.219083872946829	-0.307616685216726	-0.382959564030126	-0.394126302953763	-0.342846056022366	-0.149538488784848	-0.181350698136312	-0.223289190912131	0	-0.188099888817757	-0.123687931808123	-0.109752293801563
td_700105623	-0.471595692081055	-0.49537391966702	-0.373718391796277	-0.493545012449022	-0.540692709275162	-0.70325880301555	-0.282221509084185	-0.709201957009473	-0.466564722199069	-0.345637809311164	-0.455353831121281	-0.618549676263893	-0.513817731951961	-0.446723869447426	-0.356373430241995	-0.377753607166265	-0.457363579664368	-0.41766168420953	-0.50260819906286	-0.324884184569021	-0.501546159661399	-0.293521034912814	-0.661479007402554	-0.509570119785793	-0.47902379491923	-0.528715107218529	-0.598953799396282	-0.516921240953201	-0.597645699918138	-0.559298809201201	-0.287926119125098	-0.347368134240559	-0.203499847318407	-0.273031979206161	-0.224891542458917	-0.311414261686315	-0.242563576640921	-0.183783856838097	-0.320105375277312	-0.257305536449329	-0.19030920133273	-0.250821519806604	-0.171733449172747	-0.203417947394559	-0.284062681917222	-0.246727576316441	-0.199733658768051	-0.272823842823248	-0.209206403328806	-0.247234330801532	-0.331866307883929	-0.255902373875937	-0.203703351954099	-0.19327777696161	-0.232392116566771	-0.217561625673379	-0.188099888817757	0	-0.124214014706048	-0.172782370968402
td_700024500	-0.497676537296209	-0.539114485320071	-0.413075191831316	-0.515007782845765	-0.530214022278623	-0.710491804882718	-0.281706295767001	-0.715357352788742	-0.499281176398679	-0.377098389578226	-0.480316402820175	-0.624473975397443	-0.559001049415582	-0.459539836200363	-0.422906827484441	-0.426325976642662	-0.474256934568429	-0.461103849920186	-0.539655981315514	-0.433488390115547	-0.522946069728948	-0.420731592849678	-0.682187939550687	-0.515513069940689	-0.500526413558739	-0.565900445784355	-0.603658541182247	-0.514564554965621	-0.584929216633937	-0.587769221387794	-0.288565558006676	-0.360760789849751	-0.168419632338426	-0.263026298586751	-0.245546571681051	-0.237492096205638	-0.205785840926524	-0.181969682539282	-0.271486510749875	-0.305359353456606	-0.131006320938646	-0.299210856631642	-0.115830295675145	-0.198825588047245	-0.343033319647708	-0.225766741140634	-0.166422771277504	-0.241455183602697	-0.178055404623717	-0.246536540077249	-0.35976839429882	-0.338667666015869	-0.260151409488805	-0.172217280953037	-0.206452915898309	-0.197959323560352	-0.123687931808123	-0.124214014706048	0	-0.111270275504498
td_700038744	-0.502820472265199	-0.538996696698623	-0.415676258233404	-0.531232517618186	-0.545075353992414	-0.707650829786316	-0.282721601260551	-0.714884954775625	-0.515074796289582	-0.37470062619032	-0.488957246504655	-0.625041796574306	-0.562492773758242	-0.474387299619977	-0.412780645266978	-0.432102470095842	-0.486318209775877	-0.492319666542362	-0.544627587167177	-0.41730462475906	-0.55075502262437	-0.403525753966793	-0.679212502352165	-0.51776772877206	-0.498559162731393	-0.586686732447706	-0.599909494498407	-0.512708552506784	-0.586427233634814	-0.593662759155759	-0.262374593639569	-0.350186786189	-0.171158928982686	-0.234210689272969	-0.297266981787335	-0.254771590202909	-0.184928364591435	-0.169808458131636	-0.205993486680462	-0.322036586214953	-0.202508254691622	-0.32829293344737	-0.136317946222963	-0.180502748201345	-0.350888579851089	-0.1980294931248	-0.150639052892561	-0.195131511011874	-0.221966511707007	-0.256787628155641	-0.340903651771331	-0.354335353783584	-0.303303044659355	-0.133095085347797	-0.143171631913934	-0.165886886978662	-0.109752293801563	-0.172782370968402	-0.111270275504498	0
